OriginAirportID,DestAirportID,num_flights,origin_city,origin_state,origin_name,dest_city,dest_state,dest_name,origin_IATA,origin_airport,origin_country,origin_latitude,origin_longitude,dest_IATA,dest_airport,dest_country,dest_latitude,dest_longitude
11057,13232,389,Charlotte,NC,Charlotte Douglas International,Chicago,IL,Chicago Midway International,CLT,Charlotte Douglas International,USA,35.21401111,-80.94312583,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
11057,13930,3982,Charlotte,NC,Charlotte Douglas International,Chicago,IL,Chicago O'Hare International,CLT,Charlotte Douglas International,USA,35.21401111,-80.94312583,MDW,Chicago Midway,USA,41.7859825,-87.75242444
11057,13930,3982,Charlotte,NC,Charlotte Douglas International,Chicago,IL,Chicago O'Hare International,CLT,Charlotte Douglas International,USA,35.21401111,-80.94312583,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
11066,13232,1315,Columbus,OH,Port Columbus International,Chicago,IL,Chicago Midway International,CMH,Port Columbus Intl,USA,39.99798528,-82.89188278,MDW,Chicago Midway,USA,41.7859825,-87.75242444
11066,13232,1315,Columbus,OH,Port Columbus International,Chicago,IL,Chicago Midway International,CMH,Port Columbus Intl,USA,39.99798528,-82.89188278,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
11066,13930,2682,Columbus,OH,Port Columbus International,Chicago,IL,Chicago O'Hare International,CMH,Port Columbus Intl,USA,39.99798528,-82.89188278,MDW,Chicago Midway,USA,41.7859825,-87.75242444
11066,13930,2682,Columbus,OH,Port Columbus International,Chicago,IL,Chicago O'Hare International,CMH,Port Columbus Intl,USA,39.99798528,-82.89188278,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
11292,13232,2369,Denver,CO,Denver International,Chicago,IL,Chicago Midway International,DEN,Denver Intl,USA,39.85840806,-104.6670019,MDW,Chicago Midway,USA,41.7859825,-87.75242444
11292,13232,2369,Denver,CO,Denver International,Chicago,IL,Chicago Midway International,DEN,Denver Intl,USA,39.85840806,-104.6670019,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
11292,13930,3030,Denver,CO,Denver International,Chicago,IL,Chicago O'Hare International,DEN,Denver Intl,USA,39.85840806,-104.6670019,MDW,Chicago Midway,USA,41.7859825,-87.75242444
11292,13930,3030,Denver,CO,Denver International,Chicago,IL,Chicago O'Hare International,DEN,Denver Intl,USA,39.85840806,-104.6670019,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
11433,13232,2256,Detroit,MI,Detroit Metro Wayne County,Chicago,IL,Chicago Midway International,DTW,Detroit Metropolitan-Wayne County,USA,42.21205889,-83.34883583,MDW,Chicago Midway,USA,41.7859825,-87.75242444
11433,13232,2256,Detroit,MI,Detroit Metro Wayne County,Chicago,IL,Chicago Midway International,DTW,Detroit Metropolitan-Wayne County,USA,42.21205889,-83.34883583,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
11433,13930,4133,Detroit,MI,Detroit Metro Wayne County,Chicago,IL,Chicago O'Hare International,DTW,Detroit Metropolitan-Wayne County,USA,42.21205889,-83.34883583,MDW,Chicago Midway,USA,41.7859825,-87.75242444
11433,13930,4133,Detroit,MI,Detroit Metro Wayne County,Chicago,IL,Chicago O'Hare International,DTW,Detroit Metropolitan-Wayne County,USA,42.21205889,-83.34883583,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
11618,13232,1178,Newark,NJ,Newark Liberty International,Chicago,IL,Chicago Midway International,EWR,Newark Intl,USA,40.69249722,-74.16866056,MDW,Chicago Midway,USA,41.7859825,-87.75242444
11618,13232,1178,Newark,NJ,Newark Liberty International,Chicago,IL,Chicago Midway International,EWR,Newark Intl,USA,40.69249722,-74.16866056,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
11618,13930,3802,Newark,NJ,Newark Liberty International,Chicago,IL,Chicago O'Hare International,EWR,Newark Intl,USA,40.69249722,-74.16866056,MDW,Chicago Midway,USA,41.7859825,-87.75242444
11618,13930,3802,Newark,NJ,Newark Liberty International,Chicago,IL,Chicago O'Hare International,EWR,Newark Intl,USA,40.69249722,-74.16866056,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
12173,13930,291,Honolulu,HI,Honolulu International,Chicago,IL,Chicago O'Hare International,HNL,Honolulu International,USA,21.31869111,-157.9224072,MDW,Chicago Midway,USA,41.7859825,-87.75242444
12173,13930,291,Honolulu,HI,Honolulu International,Chicago,IL,Chicago O'Hare International,HNL,Honolulu International,USA,21.31869111,-157.9224072,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
12191,13232,1394,Houston,TX,William P Hobby,Chicago,IL,Chicago Midway International,HOU,William P X,USA,29.64541861,-95.27888889,MDW,Chicago Midway,USA,41.7859825,-87.75242444
12191,13232,1394,Houston,TX,William P Hobby,Chicago,IL,Chicago Midway International,HOU,William P X,USA,29.64541861,-95.27888889,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
12191,13232,1394,Houston,TX,William P Hobby,Chicago,IL,Chicago Midway International,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222,MDW,Chicago Midway,USA,41.7859825,-87.75242444
12191,13232,1394,Houston,TX,William P Hobby,Chicago,IL,Chicago Midway International,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
12266,13930,3670,Houston,TX,George Bush Intercontinental/Houston,Chicago,IL,Chicago O'Hare International,HOU,William P X,USA,29.64541861,-95.27888889,MDW,Chicago Midway,USA,41.7859825,-87.75242444
12266,13930,3670,Houston,TX,George Bush Intercontinental/Houston,Chicago,IL,Chicago O'Hare International,HOU,William P X,USA,29.64541861,-95.27888889,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
12266,13930,3670,Houston,TX,George Bush Intercontinental/Houston,Chicago,IL,Chicago O'Hare International,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222,MDW,Chicago Midway,USA,41.7859825,-87.75242444
12266,13930,3670,Houston,TX,George Bush Intercontinental/Houston,Chicago,IL,Chicago O'Hare International,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
12339,13930,1085,Indianapolis,IN,Indianapolis International,Chicago,IL,Chicago O'Hare International,IND,Indianapolis International,USA,39.71732917,-86.29438417,MDW,Chicago Midway,USA,41.7859825,-87.75242444
12339,13930,1085,Indianapolis,IN,Indianapolis International,Chicago,IL,Chicago O'Hare International,IND,Indianapolis International,USA,39.71732917,-86.29438417,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
12451,13232,149,Jacksonville,FL,Jacksonville International,Chicago,IL,Chicago Midway International,JAX,Jacksonville International,USA,30.49405556,-81.68786111,MDW,Chicago Midway,USA,41.7859825,-87.75242444
12451,13232,149,Jacksonville,FL,Jacksonville International,Chicago,IL,Chicago Midway International,JAX,Jacksonville International,USA,30.49405556,-81.68786111,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
12451,13930,771,Jacksonville,FL,Jacksonville International,Chicago,IL,Chicago O'Hare International,JAX,Jacksonville International,USA,30.49405556,-81.68786111,MDW,Chicago Midway,USA,41.7859825,-87.75242444
12451,13930,771,Jacksonville,FL,Jacksonville International,Chicago,IL,Chicago O'Hare International,JAX,Jacksonville International,USA,30.49405556,-81.68786111,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
12478,13930,1422,New York,NY,John F. Kennedy International,Chicago,IL,Chicago O'Hare International,JFK,John F Kennedy Intl,USA,40.63975111,-73.77892556,MDW,Chicago Midway,USA,41.7859825,-87.75242444
12478,13930,1422,New York,NY,John F. Kennedy International,Chicago,IL,Chicago O'Hare International,JFK,John F Kennedy Intl,USA,40.63975111,-73.77892556,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
12478,13930,1422,New York,NY,John F. Kennedy International,Chicago,IL,Chicago O'Hare International,LGA,LaGuardia,USA,40.77724306,-73.87260917,MDW,Chicago Midway,USA,41.7859825,-87.75242444
12478,13930,1422,New York,NY,John F. Kennedy International,Chicago,IL,Chicago O'Hare International,LGA,LaGuardia,USA,40.77724306,-73.87260917,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
12953,13232,1229,New York,NY,LaGuardia,Chicago,IL,Chicago Midway International,JFK,John F Kennedy Intl,USA,40.63975111,-73.77892556,MDW,Chicago Midway,USA,41.7859825,-87.75242444
12953,13232,1229,New York,NY,LaGuardia,Chicago,IL,Chicago Midway International,JFK,John F Kennedy Intl,USA,40.63975111,-73.77892556,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
12953,13232,1229,New York,NY,LaGuardia,Chicago,IL,Chicago Midway International,LGA,LaGuardia,USA,40.77724306,-73.87260917,MDW,Chicago Midway,USA,41.7859825,-87.75242444
12953,13232,1229,New York,NY,LaGuardia,Chicago,IL,Chicago Midway International,LGA,LaGuardia,USA,40.77724306,-73.87260917,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
12953,13930,5571,New York,NY,LaGuardia,Chicago,IL,Chicago O'Hare International,JFK,John F Kennedy Intl,USA,40.63975111,-73.77892556,MDW,Chicago Midway,USA,41.7859825,-87.75242444
12953,13930,5571,New York,NY,LaGuardia,Chicago,IL,Chicago O'Hare International,JFK,John F Kennedy Intl,USA,40.63975111,-73.77892556,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
12953,13930,5571,New York,NY,LaGuardia,Chicago,IL,Chicago O'Hare International,LGA,LaGuardia,USA,40.77724306,-73.87260917,MDW,Chicago Midway,USA,41.7859825,-87.75242444
12953,13930,5571,New York,NY,LaGuardia,Chicago,IL,Chicago O'Hare International,LGA,LaGuardia,USA,40.77724306,-73.87260917,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
12889,13232,1876,Las Vegas,NV,McCarran International,Chicago,IL,Chicago Midway International,LAS,McCarran International,USA,36.08036111,-115.1523333,MDW,Chicago Midway,USA,41.7859825,-87.75242444
12889,13232,1876,Las Vegas,NV,McCarran International,Chicago,IL,Chicago Midway International,LAS,McCarran International,USA,36.08036111,-115.1523333,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
12889,13930,1974,Las Vegas,NV,McCarran International,Chicago,IL,Chicago O'Hare International,LAS,McCarran International,USA,36.08036111,-115.1523333,MDW,Chicago Midway,USA,41.7859825,-87.75242444
12889,13930,1974,Las Vegas,NV,McCarran International,Chicago,IL,Chicago O'Hare International,LAS,McCarran International,USA,36.08036111,-115.1523333,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
12892,13232,1283,Los Angeles,CA,Los Angeles International,Chicago,IL,Chicago Midway International,LAX,Los Angeles International,USA,33.94253611,-118.4080744,MDW,Chicago Midway,USA,41.7859825,-87.75242444
12892,13232,1283,Los Angeles,CA,Los Angeles International,Chicago,IL,Chicago Midway International,LAX,Los Angeles International,USA,33.94253611,-118.4080744,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
12892,13930,4918,Los Angeles,CA,Los Angeles International,Chicago,IL,Chicago O'Hare International,LAX,Los Angeles International,USA,33.94253611,-118.4080744,MDW,Chicago Midway,USA,41.7859825,-87.75242444
12892,13930,4918,Los Angeles,CA,Los Angeles International,Chicago,IL,Chicago O'Hare International,LAX,Los Angeles International,USA,33.94253611,-118.4080744,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
13198,13232,1916,Kansas City,MO,Kansas City International,Chicago,IL,Chicago Midway International,MCI,Kansas City International,USA,39.29760528,-94.71390556,MDW,Chicago Midway,USA,41.7859825,-87.75242444
13198,13232,1916,Kansas City,MO,Kansas City International,Chicago,IL,Chicago Midway International,MCI,Kansas City International,USA,39.29760528,-94.71390556,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
13198,13930,2972,Kansas City,MO,Kansas City International,Chicago,IL,Chicago O'Hare International,MCI,Kansas City International,USA,39.29760528,-94.71390556,MDW,Chicago Midway,USA,41.7859825,-87.75242444
13198,13930,2972,Kansas City,MO,Kansas City International,Chicago,IL,Chicago O'Hare International,MCI,Kansas City International,USA,39.29760528,-94.71390556,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
13204,13232,1735,Orlando,FL,Orlando International,Chicago,IL,Chicago Midway International,MCO,Orlando International,USA,28.42888889,-81.31602778,MDW,Chicago Midway,USA,41.7859825,-87.75242444
13204,13232,1735,Orlando,FL,Orlando International,Chicago,IL,Chicago Midway International,MCO,Orlando International,USA,28.42888889,-81.31602778,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
13204,13930,1859,Orlando,FL,Orlando International,Chicago,IL,Chicago O'Hare International,MCO,Orlando International,USA,28.42888889,-81.31602778,MDW,Chicago Midway,USA,41.7859825,-87.75242444
13204,13930,1859,Orlando,FL,Orlando International,Chicago,IL,Chicago O'Hare International,MCO,Orlando International,USA,28.42888889,-81.31602778,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
13244,13232,163,Memphis,TN,Memphis International,Chicago,IL,Chicago Midway International,MEM,Memphis International,USA,35.04241667,-89.97666667,MDW,Chicago Midway,USA,41.7859825,-87.75242444
13244,13232,163,Memphis,TN,Memphis International,Chicago,IL,Chicago Midway International,MEM,Memphis International,USA,35.04241667,-89.97666667,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
13244,13930,1533,Memphis,TN,Memphis International,Chicago,IL,Chicago O'Hare International,MEM,Memphis International,USA,35.04241667,-89.97666667,MDW,Chicago Midway,USA,41.7859825,-87.75242444
13244,13930,1533,Memphis,TN,Memphis International,Chicago,IL,Chicago O'Hare International,MEM,Memphis International,USA,35.04241667,-89.97666667,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
13303,13930,2207,Miami,FL,Miami International,Chicago,IL,Chicago O'Hare International,MIA,Miami International,USA,25.79325,-80.29055556,MDW,Chicago Midway,USA,41.7859825,-87.75242444
13303,13930,2207,Miami,FL,Miami International,Chicago,IL,Chicago O'Hare International,MIA,Miami International,USA,25.79325,-80.29055556,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
13342,13930,2161,Milwaukee,WI,General Mitchell International,Chicago,IL,Chicago O'Hare International,MKE,General Mitchell International,USA,42.94722222,-87.89658333,MDW,Chicago Midway,USA,41.7859825,-87.75242444
13342,13930,2161,Milwaukee,WI,General Mitchell International,Chicago,IL,Chicago O'Hare International,MKE,General Mitchell International,USA,42.94722222,-87.89658333,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
13487,13232,1924,Minneapolis,MN,Minneapolis-St Paul International,Chicago,IL,Chicago Midway International,MSP,Minneapolis-St Paul Intl,USA,44.88054694,-93.2169225,MDW,Chicago Midway,USA,41.7859825,-87.75242444
13487,13232,1924,Minneapolis,MN,Minneapolis-St Paul International,Chicago,IL,Chicago Midway International,MSP,Minneapolis-St Paul Intl,USA,44.88054694,-93.2169225,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
13487,13930,4054,Minneapolis,MN,Minneapolis-St Paul International,Chicago,IL,Chicago O'Hare International,MSP,Minneapolis-St Paul Intl,USA,44.88054694,-93.2169225,MDW,Chicago Midway,USA,41.7859825,-87.75242444
13487,13930,4054,Minneapolis,MN,Minneapolis-St Paul International,Chicago,IL,Chicago O'Hare International,MSP,Minneapolis-St Paul Intl,USA,44.88054694,-93.2169225,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
13495,13232,578,New Orleans,LA,Louis Armstrong New Orleans International,Chicago,IL,Chicago Midway International,MSY,New Orleans International ,USA,29.99338889,-90.25802778,MDW,Chicago Midway,USA,41.7859825,-87.75242444
13495,13232,578,New Orleans,LA,Louis Armstrong New Orleans International,Chicago,IL,Chicago Midway International,MSY,New Orleans International ,USA,29.99338889,-90.25802778,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
13495,13930,647,New Orleans,LA,Louis Armstrong New Orleans International,Chicago,IL,Chicago O'Hare International,MSY,New Orleans International ,USA,29.99338889,-90.25802778,MDW,Chicago Midway,USA,41.7859825,-87.75242444
13495,13930,647,New Orleans,LA,Louis Armstrong New Orleans International,Chicago,IL,Chicago O'Hare International,MSY,New Orleans International ,USA,29.99338889,-90.25802778,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
13796,13232,692,Oakland,CA,Metropolitan Oakland International,Chicago,IL,Chicago Midway International,OAK,Metropolitan Oakland International,USA,37.72129083,-122.2207167,MDW,Chicago Midway,USA,41.7859825,-87.75242444
